Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(B|-MC),P(-C|B^ISC),1.4422,P(SH|CT),(-0.22·x + -0.58)/(-0.28·x + -0.73),(-0.4·x + 0.48)/(-0.5·x + 0.6),(0.08·xy + -0.11·x + -0.02.y + 0.61) / (0.1·xy + -0.14·x + -0.03·y + 0.76)
P(B|-MC),P(-C|B^ISC),1.4422,P(-SH|CT),(-0.17·x + 0.1)/(-0.84·x + 0.51),(-0.01·x + -0.2)/(-0.06·x + -0.98),(0.1·xy + -0.08·x + 0.09.y + 0.12) / (0.48·xy + -0.41·x + 0.47·y + 0.58)
P(B|-MC),P(C|B^-ISC),1.4422,P(MC|CT),(0.1·x + -0.09)/(0.01·x + -0.99),(0.03·x + -0.0)/(1.0·x + -0.07),(0.11·xy + -0.08·x + -0.09.y + 0.06) / (0.01·xy + -0.01·x + -0.8·y + 0.58)
P(B|-MC),P(C|B^-ISC),1.4422,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(0.62·x + -0.26)/(0.68·x + -0.29),(-0.03·xy + 0.04·x + 0.27.y + 0.62) / (0.02·xy + -0.05·x + 0.26·y + 0.69)
P(B|-MC),P(C|B^-ISC),1.4422,P(ISC|CT),(-0.66·x + 0.12)/(-0.73·x + 0.13),(-0.65·x + 0.14)/(-0.73·x + 0.16),(0.04·xy + 0.15·x + -0.62.y + 0.2) / (0.05·xy + 0.17·x + -0.69·y + 0.22)
P(B|-MC),P(C|B^-ISC),1.4422,P(-ISC|CT),(0.09·x + 0.05)/(0.88·x + 0.46),(-0.01·x + 0.1)/(-0.11·x + 0.99),(0.03·xy + 0.0·x + -0.08.y + 0.05) / (0.35·xy + 0.03·x + -0.8·y + 0.48)
P(B|-MC),P(C|B^-ISC),1.4422,P(SH|CT),(0.56·x + -0.27)/(0.7·x + -0.34),(0.62·x + 0.09)/(0.77·x + 0.11),(-0.07·xy + 0.59·x + -0.17.y + -0.09) / (-0.09·xy + 0.74·x + -0.22·y + -0.11)
P(B|-MC),P(C|B^-ISC),1.4422,P(-SH|CT),(-0.17·x + 0.1)/(-0.84·x + 0.51),(0.13·x + 0.15)/(0.66·x + 0.73),(0.19·xy + -0.03·x + -0.01.y + 0.0) / (0.96·xy + -0.17·x + -0.04·y + 0.02)
P(B|-MC),P(-C|B^-ISC),1.4422,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.0·x + -0.01)/(0.28·x + -0.96),(0.03·xy + 0.11·x + -0.04.y + -0.1) / (0.01·xy + 0.01·x + -0.51·y + -0.85)
P(B|-MC),P(-C|B^-ISC),1.4422,P(-MC|CT),(-0.03·x + -0.67)/(0.04·x + -0.74),(-0.35·x + 0.57)/(-0.39·x + 0.63),(-0.01·xy + 0.05·x + 0.17.y + 0.64) / (0.01·xy + -0.06·x + 0.2·y + 0.72)
P(B|-MC),P(-C|B^-ISC),1.4422,P(ISC|CT),(0.56·x + -0.37)/(0.62·x + -0.41),(0.67·x + 0.02)/(0.74·x + 0.03),(0.57·xy + -0.19·x + -0.1.y + 0.29) / (0.63·xy + -0.21·x + -0.11·y + 0.32)
P(B|-MC),P(-C|B^-ISC),1.4422,P(-ISC|CT),(0.09·x + 0.05)/(0.85·x + 0.51),(-0.1·x + -0.01)/(-0.99·x + -0.05),(0.0·xy + -0.03·x + -0.01.y + -0.09) / (0.03·xy + -0.26·x + -0.14·y + -0.95)
P(B|-MC),P(-C|B^-ISC),1.4422,P(SH|CT),(0.28·x + 0.56)/(0.35·x + 0.7),(-0.62·x + 0.04)/(-0.78·x + 0.05),(0.48·xy + -0.4·x + 0.01.y + 0.05) / (0.6·xy + -0.5·x + 0.01·y + 0.06)
P(B|-MC),P(-C|B^-ISC),1.4422,P(-SH|CT),(0.13·x + 0.15)/(0.66·x + 0.73),(-0.19·x + -0.04)/(-0.96·x + -0.18),(0.03·xy + 0.13·x + -0.05.y + 0.13) / (0.14·xy + 0.66·x + -0.23·y + 0.67)
P(B|-MC),P(C|-B^ISC),1.4422,P(MC|CT),(0.1·x + -0.09)/(0.01·x + -0.99),(0.0·x + 0.02)/(0.15·x + 0.99),(0.05·xy + -0.12·x + -0.05.y + 0.11) / (-0.0·xy + -0.01·x + 0.41·y + 0.89)
P(B|-MC),P(C|-B^ISC),1.4422,P(-MC|CT),(-0.03·x + -0.67)/(0.04·x + -0.74),(0.53·x + -0.46)/(0.54·x + -0.47),(0.02·xy + 0.02·x + 0.38.y + 0.56) / (-0.02·xy + -0.02·x + 0.43·y + 0.6)
P(B|-MC),P(C|-B^ISC),1.4422,P(ISC|CT),(0.62·x + 0.24)/(0.69·x + 0.27),(0.59·x + 0.31)/(0.66·x + 0.34),(-0.65·xy + -0.04·x + 0.17.y + -0.02) / (-0.72·xy + -0.05·x + 0.19·y + -0.02)
P(B|-MC),P(C|-B^ISC),1.4422,P(-ISC|CT),(-0.04·x + -0.09)/(-0.38·x + -0.92),(0.1·x + -0.03)/(0.96·x + -0.28),(-0.01·xy + 0.05·x + -0.04.y + -0.07) / (-0.11·xy + 0.53·x + -0.43·y + -0.72)
P(B|-MC),P(C|-B^ISC),1.4422,P(SH|CT),(-0.62·x + 0.09)/(-0.77·x + 0.12),(0.58·x + 0.24)/(0.72·x + 0.29),(0.43·xy + 0.16·x + 0.38.y + 0.2) / (0.53·xy + 0.2·x + 0.48·y + 0.24)
P(B|-MC),P(C|-B^ISC),1.4422,P(-SH|CT),(-0.18·x + 0.09)/(-0.88·x + 0.44),(0.18·x + -0.08)/(0.9·x + -0.39),(0.19·xy + -0.0·x + 0.01.y + 0.02) / (0.97·xy + -0.01·x + 0.03·y + 0.11)
P(B|-MC),P(-C|-B^ISC),1.4422,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(-0.01·x + -0.01)/(-0.41·x + -0.91),(0.1·xy + -0.04·x + -0.09.y + 0.04) / (0.01·xy + -0.0·x + -0.92·y + 0.36)
P(B|-MC),P(-C|-B^ISC),1.4422,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(0.08·x + -0.69)/(0.08·x + -0.71),(-0.01·xy + -0.04·x + -0.34.y + -0.58) / (0.01·xy + 0.04·x + -0.35·y + -0.65)
P(B|-MC),P(-C|-B^ISC),1.4422,P(ISC|CT),(-0.61·x + 0.28)/(-0.68·x + 0.31),(0.67·x + 0.02)/(0.74·x + 0.03),(0.28·xy + -0.42·x + -0.06.y + 0.43) / (0.31·xy + -0.47·x + -0.07·y + 0.48)
P(B|-MC),P(-C|-B^ISC),1.4422,P(-ISC|CT),(0.09·x + -0.05)/(0.87·x + -0.49),(-0.03·x + -0.1)/(-0.28·x + -0.96),(-0.07·xy + -0.02·x + 0.0.y + 0.06) / (-0.74·xy + -0.15·x + 0.01·y + 0.65)
P(B|-MC),P(-C|-B^ISC),1.4422,P(SH|CT),(-0.56·x + -0.27)/(-0.7·x + -0.34),(0.53·x + 0.33)/(0.67·x + 0.41),(0.04·xy + -0.38·x + 0.12.y + 0.48) / (0.04·xy + -0.48·x + 0.15·y + 0.6)
P(B|-MC),P(-C|-B^ISC),1.4422,P(-SH|CT),(0.18·x + -0.08)/(0.9·x + -0.39),(0.18·x + -0.08)/(0.89·x + -0.41),(-0.17·xy + 0.04·x + -0.08.y + -0.04) / (-0.85·xy + 0.21·x + -0.39·y + -0.19)
P(B|-MC),P(C|-B^-ISC),1.4422,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.02·x + -0.02)/(0.66·x + -0.75),(-0.1·xy + 0.11·x + 0.07.y + -0.1) / (0.0·xy + 0.01·x + -0.11·y + -0.98)
P(B|-MC),P(C|-B^-ISC),1.4422,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.05·x + 0.7)/(-0.06·x + 0.71),(0.04·xy + 0.02·x + 0.38.y + 0.55) / (-0.05·xy + -0.03·x + 0.42·y + 0.61)
P(B|-MC),P(C|-B^-ISC),1.4422,P(ISC|CT),(0.59·x + 0.31)/(0.66·x + 0.34),(0.26·x + 0.62)/(0.29·x + 0.68),(-0.27·xy + 0.55·x + -0.26.y + -0.08) / (-0.3·xy + 0.61·x + -0.28·y + -0.09)
P(B|-MC),P(C|-B^-ISC),1.4422,P(-ISC|CT),(0.09·x + -0.05)/(0.85·x + -0.52),(-0.08·x + 0.05)/(-0.85·x + 0.52),(0.08·xy + -0.02·x + -0.05.y + -0.03) / (0.8·xy + -0.17·x + -0.48·y + -0.3)
P(B|-MC),P(C|-B^-ISC),1.4422,P(SH|CT),(-0.62·x + 0.09)/(-0.77·x + 0.12),(0.0·x + 0.62)/(0.0·x + 0.78),(-0.23·xy + 0.21·x + -0.33.y + -0.43) / (-0.29·xy + 0.27·x + -0.41·y + -0.54)
P(B|-MC),P(C|-B^-ISC),1.4422,P(-SH|CT),(0.19·x + -0.05)/(0.95·x + -0.26),(-0.01·x + -0.2)/(-0.04·x + -0.98),(-0.15·xy + 0.06·x + 0.01.y + 0.1) / (-0.77·xy + 0.31·x + 0.03·y + 0.52)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.08·x + 0.06)/(0.78·x + 0.61),(0.1·xy + -0.05·x + -0.09.y + 0.05) / (0.01·xy + -0.01·x + -0.86·y + 0.49)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(-MC|CT),(-0.03·x + -0.67)/(0.04·x + -0.74),(-0.15·x + -0.68)/(-0.15·x + -0.7),(-0.0·xy + -0.04·x + -0.32.y + -0.59) / (0.01·xy + 0.05·x + -0.33·y + -0.66)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(ISC|CT),(-0.65·x + 0.14)/(-0.73·x + 0.16),(-0.39·x + 0.54)/(-0.44·x + 0.6),(-0.01·xy + 0.32·x + 0.3.y + 0.5) / (-0.01·xy + 0.36·x + 0.33·y + 0.56)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(-ISC|CT),(-0.09·x + 0.05)/(-0.87·x + 0.49),(0.08·x + -0.06)/(0.8·x + -0.6),(-0.06·xy + 0.08·x + 0.01.y + -0.02) / (-0.57·xy + 0.78·x + 0.07·y + -0.23)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(SH|CT),(-0.22·x + -0.58)/(-0.28·x + -0.73),(0.03·x + 0.62)/(0.04·x + 0.78),(-0.34·xy + 0.46·x + -0.17.y + 0.17) / (-0.43·xy + 0.58·x + -0.22·y + 0.21)
P(B|-MC),P(-C|-B^-ISC),1.4422,P(-SH|CT),(0.13·x + 0.15)/(0.63·x + 0.75),(0.04·x + -0.19)/(0.18·x + -0.96),(0.06·xy + 0.05·x + -0.05.y + 0.17) / (0.29·xy + 0.25·x + -0.27·y + 0.86)
P(-B|-MC),P(C|B^ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.03·x + -0.0)/(0.98·x + -0.17),(0.08·xy + -0.07·x + -0.01.y + 0.01) / (0.56·xy + -0.44·x + 0.55·y + -0.43)
P(-B|-MC),P(C|B^ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.21·x + -0.66)/(0.22·x + -0.68),(-0.35·xy + 0.24·x + -0.42.y + 0.29) / (-0.46·xy + 0.33·x + -0.39·y + 0.27)
P(-B|-MC),P(C|B^ISC),1.4422,P(ISC|CT),(-0.55·x + 0.39)/(-0.61·x + 0.43),(-0.36·x + -0.56)/(-0.4·x + -0.62),(-0.05·xy + 0.45·x + 0.07.y + 0.48) / (-0.06·xy + 0.5·x + 0.08·y + 0.54)
P(-B|-MC),P(C|B^ISC),1.4422,P(-ISC|CT),(0.08·x + -0.06)/(0.8·x + -0.6),(0.07·x + 0.08)/(0.65·x + 0.75),(0.1·xy + -0.0·x + 0.0.y + -0.0) / (0.99·xy + -0.03·x + 0.01·y + -0.01)
P(-B|-MC),P(C|B^ISC),1.4422,P(SH|CT),(-0.62·x + 0.04)/(-0.78·x + 0.05),(0.32·x + -0.53)/(0.41·x + -0.67),(0.26·xy + 0.32·x + 0.37.y + 0.3) / (0.32·xy + 0.39·x + 0.46·y + 0.38)
P(-B|-MC),P(C|B^ISC),1.4422,P(-SH|CT),(-0.12·x + 0.16)/(-0.58·x + 0.79),(0.18·x + 0.08)/(0.9·x + 0.4),(0.09·xy + -0.01·x + -0.09.y + -0.15) / (0.45·xy + -0.06·x + -0.45·y + -0.74)
P(-B|-MC),P(-C|B^ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.0·x + -0.03)/(0.14·x + -0.99),(0.11·xy + -0.05·x + -0.01.y + 0.01) / (0.65·xy + -0.28·x + 0.64·y + -0.28)
P(-B|-MC),P(-C|B^ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.12·x + 0.69)/(0.12·x + 0.7),(0.16·xy + 0.43·x + 0.36.y + 0.33) / (0.5·xy + 0.28·x + 0.29·y + 0.37)
P(-B|-MC),P(-C|B^ISC),1.4422,P(ISC|CT),(0.14·x + -0.65)/(0.15·x + -0.73),(0.67·x + 0.02)/(0.74·x + 0.03),(0.32·xy + -0.15·x + -0.55.y + -0.12) / (0.35·xy + -0.17·x + -0.62·y + -0.14)
P(-B|-MC),P(-C|B^ISC),1.4422,P(-ISC|CT),(-0.1·x + -0.0)/(-0.99·x + -0.01),(-0.1·x + -0.0)/(-0.99·x + -0.04),(-0.04·xy + -0.09·x + 0.0.y + 0.02) / (-0.42·xy + -0.89·x + 0.04·y + 0.16)
P(-B|-MC),P(-C|B^ISC),1.4422,P(SH|CT),(-0.62·x + 0.04)/(-0.78·x + 0.05),(0.62·x + 0.01)/(0.78·x + 0.01),(0.21·xy + 0.1·x + 0.37.y + -0.45) / (0.26·xy + 0.13·x + 0.46·y + -0.56)
P(-B|-MC),P(-C|B^ISC),1.4422,P(-SH|CT),(-0.01·x + -0.2)/(-0.06·x + -0.98),(-0.12·x + 0.15)/(-0.61·x + 0.77),(-0.19·xy + 0.01·x + -0.0.y + -0.04) / (-0.96·xy + 0.03·x + -0.01·y + -0.2)
P(-B|-MC),P(C|B^-ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.0·x + -0.01)/(0.27·x + -0.96),(-0.34·xy + -0.06·x + 0.21.y + -0.01) / (-0.18·xy + -0.62·x + -0.18·y + -0.62)
P(-B|-MC),P(C|B^-ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.62·x + -0.26)/(0.68·x + -0.29),(0.33·xy + -0.24·x + 0.42.y + -0.31) / (0.47·xy + -0.35·x + 0.38·y + -0.27)
P(-B|-MC),P(C|B^-ISC),1.4422,P(ISC|CT),(-0.63·x + -0.22)/(-0.7·x + -0.24),(-0.66·x + 0.08)/(-0.74·x + 0.08),(-0.25·xy + -0.34·x + -0.11.y + -0.51) / (-0.28·xy + -0.37·x + -0.12·y + -0.57)
P(-B|-MC),P(C|B^-ISC),1.4422,P(-ISC|CT),(-0.06·x + 0.08)/(-0.59·x + 0.8),(-0.09·x + -0.04)/(-0.92·x + -0.38),(-0.08·xy + -0.02·x + -0.03.y + 0.04) / (-0.85·xy + -0.24·x + -0.28·y + 0.37)
P(-B|-MC),P(C|B^-ISC),1.4422,P(SH|CT),(0.62·x + -0.02)/(0.78·x + -0.02),(0.62·x + -0.04)/(0.78·x + -0.05),(-0.09·xy + 0.6·x + -0.01.y + 0.14) / (-0.12·xy + 0.75·x + -0.02·y + 0.17)
P(-B|-MC),P(C|B^-ISC),1.4422,P(-SH|CT),(0.04·x + -0.19)/(0.18·x + -0.96),(0.16·x + 0.11)/(0.81·x + 0.55),(-0.19·xy + 0.0·x + 0.03.y + -0.01) / (-0.97·xy + 0.02·x + 0.14·y + -0.03)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(-0.1·x + -0.0)/(-0.99·x + -0.04),(0.04·xy + -0.02·x + 0.0.y + -0.0) / (0.61·xy + -0.36·x + 0.6·y + -0.37)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.37·x + -0.59)/(0.38·x + -0.61),(-0.35·xy + 0.24·x + -0.43.y + 0.3) / (-0.47·xy + 0.33·x + -0.39·y + 0.27)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(ISC|CT),(0.2·x + 0.64)/(0.22·x + 0.71),(0.03·x + -0.67)/(0.04·x + -0.74),(-0.27·xy + 0.1·x + 0.42.y + -0.44) / (-0.3·xy + 0.11·x + 0.47·y + -0.48)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(-ISC|CT),(0.1·x + 0.0)/(0.99·x + 0.04),(-0.04·x + -0.09)/(-0.38·x + -0.92),(-0.08·xy + -0.01·x + 0.06.y + -0.01) / (-0.81·xy + -0.14·x + 0.55·y + -0.11)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(SH|CT),(0.48·x + -0.4)/(0.6·x + -0.5),(-0.62·x + 0.02)/(-0.78·x + 0.03),(-0.56·xy + -0.11·x + -0.08.y + -0.24) / (-0.7·xy + -0.14·x + -0.1·y + -0.3)
P(-B|-MC),P(-C|B^-ISC),1.4422,P(-SH|CT),(0.08·x + 0.18)/(0.39·x + 0.9),(-0.01·x + -0.2)/(-0.06·x + -0.98),(-0.2·xy + 0.01·x + -0.02.y + 0.0) / (-0.98·xy + 0.03·x + -0.08·y + 0.0)
P(-B|-MC),P(C|-B^ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.02·x + 0.0)/(1.0·x + 0.04),(-0.12·xy + 0.04·x + 0.02.y + -0.01) / (-0.68·xy + 0.2·x + -0.67·y + 0.2)
P(-B|-MC),P(C|-B^ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(-0.66·x + -0.25)/(-0.67·x + -0.25),(0.31·xy + 0.33·x + 0.3.y + 0.41) / (0.3·xy + 0.46·x + 0.31·y + 0.38)
P(-B|-MC),P(C|-B^ISC),1.4422,P(ISC|CT),(-0.15·x + 0.65)/(-0.16·x + 0.73),(-0.22·x + -0.63)/(-0.24·x + -0.7),(-0.14·xy + -0.28·x + 0.57.y + 0.13) / (-0.16·xy + -0.31·x + 0.64·y + 0.15)
P(-B|-MC),P(C|-B^ISC),1.4422,P(-ISC|CT),(0.08·x + -0.06)/(0.8·x + -0.6),(-0.09·x + -0.05)/(-0.87·x + -0.49),(-0.05·xy + -0.02·x + 0.0.y + 0.08) / (-0.48·xy + -0.23·x + 0.02·y + 0.84)
P(-B|-MC),P(C|-B^ISC),1.4422,P(SH|CT),(0.3·x + -0.55)/(0.37·x + -0.69),(-0.62·x + 0.09)/(-0.77·x + 0.12),(-0.16·xy + 0.32·x + 0.48.y + 0.19) / (-0.2·xy + 0.39·x + 0.6·y + 0.23)
P(-B|-MC),P(C|-B^ISC),1.4422,P(-SH|CT),(0.17·x + -0.1)/(0.84·x + -0.5),(-0.19·x + 0.04)/(-0.96·x + 0.19),(0.03·xy + -0.03·x + 0.02.y + -0.19) / (0.16·xy + -0.14·x + 0.12·y + -0.95)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.01·x + 0.01)/(0.48·x + 0.88),(-0.19·xy + 0.03·x + 0.04.y + -0.01) / (-0.69·xy + 0.1·x + -0.68·y + 0.1)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(0.03·x + -0.67)/(0.04·x + -0.74),(0.15·xy + 0.4·x + 0.1.y + 0.51) / (0.12·xy + 0.56·x + 0.16·y + 0.44)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(ISC|CT),(0.32·x + -0.59)/(0.36·x + -0.65),(0.57·x + -0.36)/(0.63·x + -0.4),(-0.5·xy + -0.28·x + -0.17.y + -0.29) / (-0.56·xy + -0.32·x + -0.19·y + -0.33)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(-ISC|CT),(-0.07·x + 0.07)/(-0.67·x + 0.74),(0.09·x + -0.04)/(0.91·x + -0.4),(-0.1·xy + -0.0·x + 0.01.y + 0.01) / (-0.99·xy + -0.04·x + 0.07·y + 0.09)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(SH|CT),(0.53·x + 0.33)/(0.67·x + 0.41),(0.62·x + -0.02)/(0.78·x + -0.02),(0.49·xy + -0.28·x + -0.21.y + 0.17) / (0.61·xy + -0.35·x + -0.26·y + 0.21)
P(-B|-MC),P(-C|-B^ISC),1.4422,P(-SH|CT),(-0.12·x + 0.16)/(-0.58·x + 0.79),(-0.01·x + -0.2)/(-0.06·x + -0.98),(-0.03·xy + -0.1·x + -0.08.y + 0.15) / (-0.14·xy + -0.49·x + -0.4·y + 0.74)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(-0.01·x + 0.0)/(-0.98·x + 0.18),(0.09·xy + -0.04·x + -0.01.y + 0.0) / (0.67·xy + -0.22·x + 0.66·y + -0.22)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(-0.65·x + -0.16)/(-0.72·x + -0.17),(0.29·xy + 0.35·x + 0.17.y + 0.46) / (0.07·xy + 0.56·x + 0.2·y + 0.44)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(ISC|CT),(0.2·x + 0.64)/(0.22·x + 0.71),(-0.36·x + -0.56)/(-0.4·x + -0.62),(-0.22·xy + -0.42·x + 0.3.y + -0.36) / (-0.25·xy + -0.47·x + 0.34·y + -0.4)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(-ISC|CT),(-0.03·x + 0.1)/(-0.26·x + 0.96),(0.09·x + 0.05)/(0.88·x + 0.46),(0.09·xy + 0.01·x + -0.03.y + -0.02) / (0.92·xy + 0.1·x + -0.27·y + -0.24)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(SH|CT),(0.29·x + -0.55)/(0.36·x + -0.69),(0.56·x + -0.27)/(0.7·x + -0.34),(0.41·xy + 0.32·x + 0.31.y + -0.16) / (0.51·xy + 0.4·x + 0.39·y + -0.2)
P(-B|-MC),P(C|-B^-ISC),1.4422,P(-SH|CT),(0.17·x + -0.1)/(0.84·x + -0.5),(-0.18·x + 0.09)/(-0.88·x + 0.44),(0.1·xy + -0.09·x + 0.04.y + 0.13) / (0.51·xy + -0.44·x + 0.22·y + 0.67)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(-0.0·x + 0.01)/(-0.31·x + 0.95),(0.14·xy + -0.07·x + -0.03.y + 0.02) / (0.65·xy + -0.27·x + 0.64·y + -0.27)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(-0.12·x + -0.69)/(-0.12·x + -0.7),(0.28·xy + 0.35·x + 0.21.y + 0.46) / (0.2·xy + 0.52·x + 0.27·y + 0.4)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(ISC|CT),(0.49·x + 0.45)/(0.55·x + 0.5),(0.67·x + 0.04)/(0.74·x + 0.04),(0.26·xy + 0.15·x + -0.11.y + 0.59) / (0.29·xy + 0.16·x + -0.12·y + 0.65)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(-ISC|CT),(0.01·x + -0.1)/(0.13·x + -0.99),(-0.05·x + -0.09)/(-0.48·x + -0.87),(0.02·xy + 0.07·x + -0.01.y + 0.07) / (0.19·xy + 0.65·x + -0.15·y + 0.71)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(SH|CT),(-0.62·x + 0.02)/(-0.78·x + 0.03),(-0.62·x + 0.02)/(-0.78·x + 0.03),(0.04·xy + -0.14·x + -0.12.y + -0.6) / (0.04·xy + -0.17·x + -0.15·y + -0.75)
P(-B|-MC),P(-C|-B^-ISC),1.4422,P(-SH|CT),(0.2·x + -0.0)/(0.98·x + -0.02),(0.17·x + -0.1)/(0.84·x + -0.5),(0.08·xy + -0.13·x + -0.1.y + -0.07) / (0.38·xy + -0.67·x + -0.5·y + -0.35)
P(B|-MC),P(SH|B),0.5385,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.0·x + -0.01)/(0.27·x + -0.96),(-0.08·xy + -0.07·x + 0.08.y + 0.07) / (-0.0·xy + -0.01·x + 0.26·y + 0.95)
P(B|-MC),P(SH|B),0.5385,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.68·x + 0.17)/(-0.69·x + 0.17),(-0.02·xy + -0.04·x + -0.42.y + -0.51) / (0.03·xy + 0.05·x + -0.46·y + -0.58)
P(B|-MC),P(SH|B),0.5385,P(ISC|CT),(0.26·x + 0.62)/(0.29·x + 0.68),(0.26·x + 0.62)/(0.29·x + 0.68),(0.53·xy + -0.08·x + 0.4.y + 0.02) / (0.59·xy + -0.08·x + 0.44·y + 0.02)
P(B|-MC),P(SH|B),0.5385,P(-ISC|CT),(-0.09·x + -0.05)/(-0.88·x + -0.46),(-0.09·x + -0.05)/(-0.88·x + -0.46),(0.05·xy + -0.03·x + -0.03.y + 0.07) / (0.48·xy + -0.29·x + -0.34·y + 0.75)
P(B|-MC),P(SH|B),0.5385,P(C|CT),(-0.49·x + -0.44)/(-0.56·x + -0.5),(0.66·x + -0.08)/(0.74·x + -0.1),(-0.5·xy + 0.14·x + 0.4.y + -0.04) / (-0.57·xy + 0.16·x + 0.46·y + -0.04)
P(B|-MC),P(SH|B),0.5385,P(-C|CT),(-0.05·x + 0.11)/(-0.42·x + 0.9),(-0.05·x + 0.11)/(-0.42·x + 0.9),(0.08·xy + -0.07·x + 0.0.y + 0.05) / (0.69·xy + -0.55·x + 0.0·y + 0.44)
P(B|-MC),P(-SH|B),0.5385,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.0·x + 0.03)/(0.12·x + 0.99),(0.21·xy + -0.0·x + -0.17.y + -0.01) / (0.01·xy + 0.01·x + -0.5·y + -0.83)
P(B|-MC),P(-SH|B),0.5385,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(0.67·x + -0.19)/(0.69·x + -0.2),(-0.04·xy + 0.04·x + 0.23.y + 0.63) / (0.04·xy + -0.05·x + 0.18·y + 0.71)
P(B|-MC),P(-SH|B),0.5385,P(ISC|CT),(0.49·x + -0.45)/(0.55·x + -0.5),(0.67·x + 0.02)/(0.74·x + 0.03),(0.11·xy + 0.52·x + 0.29.y + 0.29) / (0.12·xy + 0.58·x + 0.32·y + 0.32)
P(B|-MC),P(-SH|B),0.5385,P(-ISC|CT),(-0.09·x + 0.05)/(-0.87·x + 0.49),(0.1·x + 0.0)/(0.99·x + 0.04),(-0.08·xy + -0.03·x + 0.04.y + 0.01) / (-0.82·xy + -0.33·x + 0.44·y + 0.11)
P(B|-MC),P(-SH|B),0.5385,P(C|CT),(0.62·x + -0.24)/(0.7·x + -0.27),(-0.44·x + -0.49)/(-0.5·x + -0.56),(0.16·xy + -0.02·x + 0.18.y + 0.62) / (0.18·xy + -0.03·x + 0.2·y + 0.7)
P(B|-MC),P(-SH|B),0.5385,P(-C|CT),(0.12·x + 0.02)/(0.98·x + 0.19),(0.09·x + -0.07)/(0.78·x + -0.62),(-0.11·xy + -0.0·x + 0.03.y + 0.02) / (-0.96·xy + -0.01·x + 0.21·y + 0.15)
